datetime,instrument,size,price,value
2024-04-03,MPWR,60,651.9798583984375,38610.791015625
2024-04-03,MU,323,122.99671173095703,41118.800453186035
2024-04-03,OKE,25,74.33914532089233,1867.8033828735352
2024-04-03,ORCL,-538,74.26484332656861,-40195.12879943848
2024-04-03,PLTR,-1490,22.848570610046387,-33823.001136779785
2024-04-03,PODD,137,166.97999572753906,22585.820083618164
2024-04-03,PRU,-314,108.39959999084473,-34224.35420227051
2024-04-03,PYPL,615,64.83999633789062,40184.097747802734
2024-04-03,RMD,189,185.80874633789062,34698.20361328125
2024-04-03,RSG,-222,187.22709462738038,-41455.959411621094
2024-04-03,RTX,-419,94.7120273399353,-39618.903160095215
2024-04-03,SBAC,-429,94.7120273399353,-40564.46170806885
2024-04-03,SMCI,-385,103.66313883972168,-39099.44469451904
2024-04-03,STE,-77,513.8208419189453,-39375.5295715332
2024-04-03,TECH,738,68.46813201904297,49716.38754272461
2024-04-03,TRV,-173,223.1543734664917,-38777.37875366211
2024-04-03,TXT,-445,95.16384294509888,-41937.98393249512
2024-04-03,UHS,229,173.5455322265625,39584.7200012207
2024-04-03,VST,564,70.60003662109375,41203.8076171875
2024-04-03,WBA,-400,18.25825750923157,-6918.049621582031
2024-04-03,WDC,1208,52.600406646728516,65272.911193847656
2024-04-03,WMB,-41,37.05542755126953,-1537.6381034851074
2024-04-03,WRB,-12,56.43971875190735,-674.1302032470703
2024-04-03,WTW,-163,269.25644822692874,-43245.92755126953
2024-04-04,AFL,214,82.58663706207275,17492.602813720703
2024-04-04,ALB,276,124.71832275390625,32625.589141845703
2024-04-04,ALGN,60,312.510009765625,18897.000732421875
2024-04-04,AON,-7,325.3904460449219,-2176.4029235839844
2024-04-04,AVGO,300,132.30435180664062,38955.94482421875
2024-04-04,AVY,-182,218.5314114456177,-38648.15377807617
2024-04-04,BRK-B,-100,419.98991220092773,-41532.000732421875
2024-04-04,BXP,-267,58.944496772766115,-15280.812194824219
2024-04-04,CCL,2460,15.880000114440918,37047.60103225708
2024-04-04,CDNS,2460,15.880000114440918,37047.60103225708
2024-04-04,CHRW,563,71.0825587348938,39094.12432098389
2024-04-04,COR,-101,239.80424748992922,-24136.60969543457
2024-04-04,CVS,-536,74.4658688621521,-37092.74005126953
2024-04-04,CZR,-245,74.4658688621521,-16954.703941345215
2024-04-04,DD,-381,75.27520977783203,-28155.258178710938
2024-04-04,DELL,-531,75.27520977783203,-39240.00549316406
2024-04-04,DG,-552,75.27520977783203,-40791.8701171875
2024-04-04,EMR,-361,110.53846075057984,-39748.528663635254
2024-04-04,ENPH,-451,118.23085591506958,-54471.77944946289
2024-04-04,EQIX,31,772.8709716796875,23452.440368652344
2024-04-04,FI,-252,158.49072232055664,-39037.32092285156
2024-04-04,HD,112,355.7483215332031,38846.79736328125
2024-04-04,HIG,112,355.7483215332031,38846.79736328125
2024-04-04,HLT,-188,211.91498559570314,-39127.20739746094
2024-04-04,HWM,607,65.57898712158203,39606.995445251465
2024-04-04,INTC,907,43.62494659423828,35663.10478591919
2024-04-04,INTU,67,624.6571655273438,41243.951110839844
2024-04-04,KHC,736,34.800556560516355,25731.654296875
2024-04-04,KIM,2464,18.00217056274414,43309.543884277344
2024-04-04,KO,424,58.531146852493286,24240.688995361328
2024-04-04,LEN,190,154.5976104736328,29436.507263183594
2024-04-04,LMT,-108,437.9814307403565,-47456.31335449219
2024-04-04,LNT,-91,437.9814307403565,-39986.33810424805
2024-04-04,MMM,439,91.10287120056152,38494.59814453125
2024-04-04,MPWR,60,651.9798583984375,38212.705078125
2024-04-04,MU,323,122.99671173095703,39859.63471221924
2024-04-04,OKE,25,74.33914532089233,1846.1307525634766
2024-04-04,ORCL,-538,74.26484332656861,-39728.733795166016
2024-04-04,PLTR,-1490,22.848570610046387,-33495.19931793213
2024-04-04,PODD,137,166.97999572753906,22365.25
2024-04-04,PRU,-314,108.39959999084473,-33937.3673248291
2024-04-04,PYPL,615,64.83999633789062,39692.10056304932
2024-04-04,RMD,189,185.80874633789062,34504.23751831055
2024-04-04,RSG,-222,187.22709462738038,-40917.059967041016
2024-04-04,RTX,-419,94.7120273399353,-40333.70171356201
2024-04-04,SBAC,-429,94.7120273399353,-41296.3198928833
2024-04-04,SMCI,-385,103.66313883972168,-36882.616386413574
2024-04-04,STE,-77,513.8208419189453,-38894.906982421875
2024-04-04,TECH,738,68.46813201904297,49115.715270996094
2024-04-04,TRV,-173,223.1543734664917,-38682.57667541504
2024-04-04,TXT,-445,95.16384294509888,-42444.65217590332
2024-04-04,UHS,229,173.5455322265625,39265.7462310791
2024-04-04,VST,564,70.60003662109375,39405.04641723633
2024-04-04,WBA,-400,18.25825750923157,-7097.545623779297
2024-04-04,WDC,1208,52.600406646728516,64288.61865234375
2024-04-04,WMB,-41,37.05542755126953,-1528.2597351074219
2024-04-04,WRB,-12,56.43971875190735,-670.7998352050781
2024-04-04,WTW,-163,269.25644822692874,-42767.37371826172
2024-04-05,AFL,214,82.58663706207275,17712.400497436523
2024-04-05,ALB,276,124.71832275390625,33253.20739746094
2024-04-05,ALGN,60,312.510009765625,19054.799194335938
2024-04-05,AON,-7,325.3904460449219,-2205.580841064453
2024-04-05,AVGO,300,132.30435180664062,39604.36706542969
2024-04-05,AVY,-182,218.5314114456177,-38820.803283691406
2024-04-05,BRK-B,-100,419.98991220092773,-41861.99951171875
2024-04-05,BXP,-267,58.944496772766115,-15263.396450042725
2024-04-05,CCL,2460,15.880000114440918,37195.19971847534
2024-04-05,CDNS,2460,15.880000114440918,37195.19971847534
2024-04-05,CHRW,563,71.0825587348938,38821.42119598389
2024-04-05,COR,-101,239.80424748992922,-24254.28172302246
2024-04-05,CVS,-536,74.4658688621521,-37434.05401611328
2024-04-05,CZR,-245,74.4658688621521,-17110.714988708496
2024-04-05,DD,-381,75.27520977783203,-28073.48119354248
2024-04-05,DELL,-531,75.27520977783203,-39126.03284454346
2024-04-05,DG,-552,75.27520977783203,-40673.390075683594
2024-04-05,EMR,-361,110.53846075057984,-40275.979431152344
2024-04-05,ENPH,-451,118.23085591506958,-50633.76848602295
2024-04-05,EQIX,31,772.8709716796875,23553.63311767578
2024-04-05,FI,-252,158.49072232055664,-39659.76123046875
2024-04-05,HD,112,355.7483215332031,38867.431640625
2024-04-05,HIG,112,355.7483215332031,38867.431640625
2024-04-05,HLT,-188,211.91498559570314,-39670.673583984375
2024-04-05,HWM,607,65.57898712158203,40531.735900878906
2024-04-05,INTC,907,43.62494659423828,34747.51377868652
2024-04-05,INTU,67,624.6571655273438,42203.88641357422
2024-04-05,KHC,736,34.800556560516355,25600.409423828125
2024-04-05,KIM,2464,18.00217056274414,43099.979248046875
2024-04-05,KO,424,58.531146852493286,24326.53094482422
2024-04-05,LEN,190,154.5976104736328,29900.612182617188
2024-04-05,LMT,-108,437.9814307403565,-47596.36926269531
2024-04-05,LNT,-91,437.9814307403565,-40104.34817504883
2024-04-05,MMM,439,91.10287120056152,38702.934913635254
2024-04-05,MPWR,60,651.9798583984375,38876.378173828125
2024-04-05,MU,323,122.99671173095703,39695.81827545166
2024-04-05,OKE,25,74.33914532089233,1856.1513900756836
2024-04-05,ORCL,-538,74.26484332656861,-39944.37791442871
2024-04-05,PLTR,-1490,22.848570610046387,-34210.39863586426
2024-04-05,PODD,137,166.97999572753906,22605.0
2024-04-05,PRU,-314,108.39959999084473,-33884.65628051758
2024-04-05,PYPL,615,64.83999633789062,40067.25093841553
2024-04-05,RMD,189,185.80874633789062,35205.51530456543
2024-04-05,RSG,-222,187.22709462738038,-41271.94290161133
2024-04-05,RTX,-419,94.7120273399353,-41300.31839752197
2024-04-05,SBAC,-429,94.7120273399353,-42286.006187438965
2024-04-05,SMCI,-385,103.66313883972168,-36498.770751953125
2024-04-05,STE,-77,513.8208419189453,-39301.23190307617
2024-04-05,TECH,738,68.46813201904297,49071.75801086426
2024-04-05,TRV,-173,223.1543734664917,-39087.17694091797
2024-04-05,TXT,-445,95.16384294509888,-42955.767974853516
2024-04-05,UHS,229,173.5455322265625,39514.086975097656
2024-04-05,VST,564,70.60003662109375,42080.8450012207
2024-04-05,WBA,-400,18.25825750923157,-7153.636169433594
2024-04-05,WDC,1208,52.600406646728516,66630.86514282227
2024-04-05,WMB,-41,37.05542755126953,-1532.9489974975586
2024-04-05,WRB,-12,56.43971875190735,-675.8340454101562
2024-04-05,WTW,-163,269.25644822692874,-43509.28536987305
2024-04-08,AFL,214,82.58663706207275,17654.338760375977
2024-04-08,ALB,276,124.71832275390625,35472.78039550781
2024-04-08,ALGN,60,312.510009765625,19203.599853515625
2024-04-08,AON,-7,325.3904460449219,-2211.458251953125
2024-04-08,AVGO,300,132.30435180664062,39505.91125488281
2024-04-08,AVY,-182,218.5314114456177,-38836.81881713867
2024-04-08,BRK-B,-100,419.98991220092773,-41597.00012207031
2024-04-08,BXP,-267,58.944496772766115,-15733.613410949707
2024-04-08,CCL,2460,15.880000114440918,38523.59962463379
2024-04-08,CDNS,2460,15.880000114440918,38523.59962463379
2024-04-08,CHRW,563,71.0825587348938,39301.37062072754
2024-04-08,COR,-101,239.80424748992922,-23969.080322265625
2024-04-08,CVS,-536,74.4658688621521,-37363.78253173828
2024-04-08,CZR,-245,74.4658688621521,-17078.59462738037
2024-04-08,DD,-381,75.27520977783203,-28352.249061584473
2024-04-08,DELL,-531,75.27520977783203,-39514.55184173584
2024-04-08,DG,-552,75.27520977783203,-41077.27423095703
2024-04-08,EMR,-361,110.53846075057984,-40321.69383239746
2024-04-08,ENPH,-451,118.23085591506958,-51973.23903656006
2024-04-08,EQIX,31,772.8709716796875,23667.133911132812
2024-04-08,FI,-252,158.49072232055664,-39778.20153808594
2024-04-08,HD,112,355.7483215332031,39321.4130859375
2024-04-08,HIG,112,355.7483215332031,39321.4130859375
2024-04-08,HLT,-188,211.91498559570314,-39650.056579589844
2024-04-08,HWM,607,65.57898712158203,40332.28616333008
2024-04-08,INTC,907,43.62494659423828,34092.24101638794
2024-04-08,INTU,67,624.6571655273438,42837.20489501953
2024-04-08,KHC,736,34.800556560516355,25593.499877929688
2024-04-08,KIM,2464,18.00217056274414,43449.25207519531
2024-04-08,KO,424,58.531146852493286,24228.42401123047
2024-04-08,LEN,190,154.5976104736328,29682.951202392578
2024-04-08,LMT,-108,437.9814307403565,-47282.80407714844
2024-04-08,LNT,-91,437.9814307403565,-39840.14047241211
2024-04-08,MMM,439,91.10287120056152,39085.5828704834
2024-04-08,MPWR,60,651.9798583984375,40481.19873046875
2024-04-08,MU,323,122.99671173095703,39493.44795227051
2024-04-08,OKE,25,74.33914532089233,1863.8418197631836
2024-04-08,ORCL,-538,74.26484332656861,-40109.87596130371
2024-04-08,PLTR,-1490,22.848570610046387,-34270.0
2024-04-08,PODD,137,166.97999572753906,23295.479080200195
2024-04-08,PRU,-314,108.39959999084473,-33817.303146362305
2024-04-08,PYPL,615,64.83999633789062,40799.097747802734
2024-04-08,RMD,189,185.80874633789062,35019.00411987305
2024-04-08,RSG,-222,187.22709462738038,-41298.23291015625
2024-04-08,RTX,-419,94.7120273399353,-41377.48393249512
2024-04-08,SBAC,-429,94.7120273399353,-42365.01338195801
2024-04-08,SMCI,-385,103.66313883972168,-35747.24941253662
2024-04-08,STE,-77,513.8208419189453,-39323.219482421875
2024-04-08,TECH,738,68.46813201904297,49972.76641845703
2024-04-08,TRV,-173,223.1543734664917,-39036.390396118164
2024-04-08,TXT,-445,95.16384294509888,-43102.435455322266
2024-04-08,UHS,229,173.5455322265625,39103.97933959961
2024-04-08,VST,564,70.60003662109375,41572.49542236328
2024-04-08,WBA,-400,18.25825750923157,-7164.85595703125
2024-04-08,WDC,1208,52.600406646728516,66485.04470825195
2024-04-08,WMB,-41,37.05542755126953,-1522.00785446167
2024-04-08,WRB,-12,56.43971875190735,-672.5811767578125
2024-04-08,WTW,-163,269.25644822692874,-42939.2131652832
2024-04-09,AFL,186,82.58663706207275,14989.380294799805
2024-04-09,AKAM,-380,105.76708969497682,-40876.5998840332
2024-04-09,ALB,39,124.71832275390625,4916.160186767578
2024-04-09,APA,-267,32.78619574737549,-8720.800518035889
2024-04-09,APTV,529,76.10803469467163,41753.97016143799
2024-04-09,BA,221,181.65077755737303,39364.51892089844
2024-04-09,BALL,-648,65.55999755859375,-42922.55456542969
2024-04-09,BRK-B,-89,419.98991220092773,-36907.410217285156
2024-04-09,CDNS,-112,15.652169847488404,-1736.0
2024-04-09,CF,523,76.95309202194214,40896.87464904785
2024-04-09,CHTR,-46,272.9134627990723,-12487.159606933594
2024-04-09,DUK,-162,91.05481450271607,-14913.028701782227
2024-04-09,EMR,-361,110.53846075057984,-40174.00750732422
2024-04-09,ENPH,-159,118.23085591506958,-19394.82053375244
2024-04-09,EPAM,150,270.135,41125.502014160156
2024-04-09,FDS,92,435.30668641662595,39974.55871582031
2024-04-09,FE,-1310,36.02344883918762,-47337.3775100708
2024-04-09,FSLR,392,179.30961122131347,72402.39880371094
2024-04-09,GE,259,155.0564628753662,39618.953674316406
2024-04-09,HUM,129,312.225645401001,40589.70748901367
2024-04-09,IBKR,129,312.225645401001,40589.70748901367
2024-04-09,ICE,129,312.225645401001,40589.70748901367
2024-04-09,INTC,1501,41.243313168009145,56939.3949546814
2024-04-09,JNJ,-278,144.49613619995117,-40375.605895996094
2024-04-09,KHC,-122,34.75639011955261,-4254.9957275390625
2024-04-09,KO,-817,57.113938205718995,-47039.8882522583
2024-04-09,KR,750,53.67552506446838,40272.857666015625
2024-04-09,LIN,-88,454.2580478820801,-39671.5751953125
2024-04-09,LKQ,-47,454.2580478820801,-21188.227661132812
2024-04-09,MA,-94,475.16815034484864,-44063.810974121094
2024-04-09,MET,-415,70.55809472274781,-28938.88858795166
2024-04-09,MPWR,62,652.7232174446352,41881.537353515625
2024-04-09,MRNA,409,105.14254133605957,45644.39937591553
2024-04-09,MSI,-115,347.5055426330567,-40088.76205444336
2024-04-09,MU,435,122.82553462096466,53049.34387207031
2024-04-09,NDSN,-34,266.63108309936524,-9153.921020507812
2024-04-09,NOC,5,445.2738342285156,2224.2166137695312
2024-04-09,NTAP,-389,103.26108776855469,-39554.42234039307
2024-04-09,ON,885,68.784375,62781.90216064453
2024-04-09,PRU,-351,108.32000977193937,-37415.8737487793
2024-04-09,PSKY,1902,10.81785567998886,20397.92950630188
2024-04-09,PSX,1304,10.81785567998886,13984.700355529785
2024-04-09,REGN,-43,934.0067010192871,-40414.01873779297
2024-04-09,RF,-43,934.0067010192871,-40414.01873779297
2024-04-09,RSG,-198,187.22709462738038,-36888.26467895508
2024-04-09,SMCI,-433,102.45930711336554,-39151.85920715332
2024-04-09,SNA,-142,281.9497749023438,-40149.76330566406
2024-04-09,SPGI,-90,429.11169180297856,-38718.597106933594
2024-04-09,STE,-78,513.777444157527,-39879.997009277344
2024-04-09,STX,350,86.19696946334838,30282.38868713379
2024-04-09,TROW,363,110.72582932662964,40891.07817077637
2024-04-09,TRV,-194,223.4116429205039,-42493.50115966797
2024-04-09,TXT,-68,95.16384294509888,-6540.935211181641
2024-04-09,UNH,235,170.8451149749756,40098.14079284668
2024-04-09,VST,547,70.60003662109375,37670.1095123291
2024-04-09,WBA,363,17.92109596252441,6508.894752502441
2024-04-09,WDC,1133,52.600406646728516,62100.803424835205
2024-04-09,WFC,-721,55.75536490249634,-40073.580127716064
2024-04-09,WMT,-334,58.80141801834107,-19652.785568237305
2024-04-10,AFL,186,82.58663706207275,14944.324905395508
2024-04-10,AKAM,-380,105.76708969497682,-39664.39895629883
2024-04-10,ALB,39,124.71832275390625,4858.685829162598
2024-04-10,APA,-267,32.78619574737549,-8760.791851043701
2024-04-10,APTV,529,76.10803469467163,39648.54838562012
2024-04-10,BA,221,181.65077755737303,38593.23107910156
2024-04-10,BALL,-648,65.55999755859375,-42546.589782714844
2024-04-10,BRK-B,-89,419.98991220092773,-36410.78869628906
2024-04-10,CDNS,-112,15.652169847488404,-1674.3999786376953
2024-04-10,CF,523,76.95309202194214,40780.92021179199
2024-04-10,CHTR,-46,272.9134627990723,-12091.100280761719
2024-04-10,DUK,-162,91.05481450271607,-14620.346740722656
2024-04-10,EMR,-361,110.53846075057984,-40114.23010253906
2024-04-10,ENPH,-159,118.23085591506958,-19016.399757385254
2024-04-10,EPAM,150,270.135,40018.50128173828
2024-04-10,FDS,92,435.30668641662595,38973.56457519531
2024-04-10,FE,-1310,36.02344883918762,-46562.163581848145
2024-04-10,FSLR,392,179.30961122131347,72633.67736816406
2024-04-10,GE,259,155.0564628753662,40162.626037597656
2024-04-10,HUM,129,312.225645401001,40532.55743408203
2024-04-10,IBKR,129,312.225645401001,40532.55743408203
2024-04-10,ICE,129,312.225645401001,40532.55743408203
2024-04-10,INTC,1501,41.243313168009145,55260.767307281494
2024-04-10,JNJ,-278,144.49613619995117,-39821.497802734375
2024-04-10,KHC,-122,34.75639011955261,-4216.064666748047
2024-04-10,KO,-817,57.113938205718995,-46409.74446487427
2024-04-10,KR,750,53.67552506446838,41130.34629821777
2024-04-10,LIN,-88,454.2580478820801,-39026.176513671875
2024-04-10,LKQ,-47,454.2580478820801,-20843.526092529297
2024-04-10,MA,-94,475.16815034484864,-43784.77429199219
2024-04-10,MET,-415,70.55809472274781,-28553.723678588867
2024-04-10,MPWR,62,652.7232174446352,40920.060546875
2024-04-10,MRNA,409,105.14254133605957,43820.25975036621
2024-04-10,MSI,-115,347.5055426330567,-39462.940673828125
2024-04-10,MU,435,122.82553462096466,52863.32256317139
2024-04-10,NDSN,-34,266.63108309936524,-9087.378845214844
2024-04-10,NOC,5,445.2738342285156,2240.1156616210938
2024-04-10,NTAP,-389,103.26108776855469,-38965.7523727417
2024-04-10,ON,885,68.784375,61268.55297088623
2024-04-10,PRU,-351,108.32000977193937,-36898.66076660156
2024-04-10,PSKY,1902,10.81785567998886,19523.99800300598
2024-04-10,PSX,1304,10.81785567998886,13385.538063049316
2024-04-10,REGN,-43,934.0067010192871,-40084.75799560547
2024-04-10,RF,-43,934.0067010192871,-40084.75799560547
2024-04-10,RSG,-198,187.22709462738038,-37062.155181884766
2024-04-10,SMCI,-433,102.45930711336554,-39339.78038787842
2024-04-10,SNA,-142,281.9497749023438,-39888.91717529297
2024-04-10,SPGI,-90,429.11169180297856,-37743.06335449219
2024-04-10,STE,-78,513.777444157527,-39480.66357421875
2024-04-10,STX,350,86.19696946334838,29761.50360107422
2024-04-10,TROW,363,110.72582932662964,39841.889305114746
2024-04-10,TRV,-194,223.4116429205039,-42596.01010131836
2024-04-10,TXT,-68,95.16384294509888,-6495.432403564453
2024-04-10,UNH,235,170.8451149749756,39801.20300292969
2024-04-10,VST,547,70.60003662109375,38336.50284576416
2024-04-10,WBA,363,17.92109596252441,6115.2381019592285
2024-04-10,WDC,1133,52.600406646728516,61758.890213012695
2024-04-10,WFC,-721,55.75536490249634,-39628.158878326416
2024-04-10,WMT,-334,58.80141801834107,-19925.60285949707
2024-04-11,AFL,186,82.58663706207275,14353.184005737305
2024-04-11,AKAM,-380,105.76708969497682,-39934.19860839844
2024-04-11,ALB,39,124.71832275390625,4959.931938171387
2024-04-11,APA,-267,32.78619574737549,-8598.326042175293
2024-04-11,APTV,529,76.10803469467163,40082.32822418213
2024-04-11,BA,221,181.65077755737303,38312.560134887695
2024-04-11,BALL,-648,65.55999755859375,-42278.974365234375
2024-04-11,BRK-B,-89,419.98991220092773,-36277.28869628906
2024-04-11,CDNS,-112,15.652169847488404,-1676.6400299072266
2024-04-11,CF,523,76.95309202194214,40755.7142868042
2024-04-11,CHTR,-46,272.9134627990723,-12260.379943847656
2024-04-11,DUK,-162,91.05481450271607,-14601.959335327148
2024-04-11,EMR,-361,110.53846075057984,-39917.31224822998
2024-04-11,ENPH,-159,118.23085591506958,-19350.299514770508
2024-04-11,EPAM,150,270.135,39976.50146484375
2024-04-11,FDS,92,435.30668641662595,38846.27844238281
2024-04-11,FE,-1310,36.02344883918762,-46291.44737243652
2024-04-11,FSLR,392,179.30961122131347,72300.48095703125
2024-04-11,GE,259,155.0564628753662,40437.027084350586
2024-04-11,HUM,129,312.225645401001,40166.815979003906
2024-04-11,IBKR,129,312.225645401001,40166.815979003906
2024-04-11,ICE,129,312.225645401001,40166.815979003906
2024-04-11,INTC,1501,41.243313168009145,55899.53858947754
2024-04-11,JNJ,-278,144.49613619995117,-39447.67654418945
2024-04-11,KHC,-122,34.75639011955261,-4188.583671569824
2024-04-11,KO,-817,57.113938205718995,-46512.14060974121
2024-04-11,KR,750,53.67552506446838,40803.34281921387
2024-04-11,LIN,-88,454.2580478820801,-39243.619873046875
2024-04-11,LKQ,-47,454.2580478820801,-20959.660614013672
2024-04-11,MA,-94,475.16815034484864,-43704.50939941406
2024-04-11,MET,-415,70.55809472274781,-28184.449920654297
2024-04-11,MPWR,62,652.7232174446352,42015.9892578125
2024-04-11,MRNA,409,105.14254133605957,43767.09087371826
2024-04-11,MSI,-115,347.5055426330567,-39609.4596862793
2024-04-11,MU,435,122.82553462096466,55160.41408538818
2024-04-11,NDSN,-34,266.63108309936524,-8991.078369140625
2024-04-11,NOC,5,445.2738342285156,2239.7244262695312
2024-04-11,NTAP,-389,103.26108776855469,-39824.06790924072
2024-04-11,ON,885,68.784375,62480.99864959717
2024-04-11,PRU,-351,108.32000977193937,-36443.650451660156
2024-04-11,PSKY,1902,10.81785567998886,20955.758279800415
2024-04-11,PSX,1304,10.81785567998886,14367.144477844238
2024-04-11,REGN,-43,934.0067010192871,-39404.83361816406
2024-04-11,RF,-43,934.0067010192871,-39404.83361816406
2024-04-11,RSG,-198,187.22709462738038,-36962.511657714844
2024-04-11,SMCI,-433,102.45930711336554,-40584.22262573242
2024-04-11,SNA,-142,281.9497749023438,-39815.174072265625
2024-04-11,SPGI,-90,429.11169180297856,-37643.37615966797
2024-04-11,STE,-78,513.777444157527,-39778.62414550781
2024-04-11,STX,350,86.19696946334838,30028.711318969727
2024-04-11,TROW,363,110.72582932662964,40231.49006652832
2024-04-11,TRV,-194,223.4116429205039,-41840.45031738281
2024-04-11,TXT,-68,95.16384294509888,-6426.159271240234
2024-04-11,UNH,235,170.8451149749756,39373.336334228516
2024-04-11,VST,547,70.60003662109375,39008.31309509277
2024-04-11,WBA,363,17.92109596252441,6135.59924697876
